values	x	y
0.8104969	94.5	40.5
0.8163137	95.5	40.5
0.8220489	96.5	40.5
0.8277019	97.5	40.5
0.8332721	98.5	40.5
0.8387589	99.5	40.5
0.004999979	0.5	39.5
0.01499944	1.5	39.5
0.0249974	2.5	39.5
0.03499286	3.5	39.5
0.04498481	4.5	39.5
0.05497228	5.5	39.5
0.06495424	6.5	39.5
0.07492971	7.5	39.5
0.08489768	8.5	39.5
0.09485717	9.5	39.5
0.1048072	10.5	39.5
0.1147467	11.5	39.5
0.1246747	12.5	39.5
0.1345903	13.5	39.5
0.1444924	14.5	39.5
0.1543801	15.5	39.5
0.1642523	16.5	39.5
0.1741081	17.5	39.5
0.1839465	18.5	39.5
0.1937665	19.5	39.5
0.2035672	20.5	39.5
0.2133474	21.5	39.5
0.2231064	22.5	39.5
0.232843	23.5	39.5
0.2425563	24.5	39.5
0.2522454	25.5	39.5
0.2619093	26.5	39.5
0.2715469	27.5	39.5
0.2811575	28.5	39.5
0.2907399	29.5	39.5
0.3002932	30.5	39.5
0.3098165	31.5	39.5
0.3193088	32.5	39.5
0.3287692	33.5	39.5
0.3381967	34.5	39.5
0.3475904	35.5	39.5
0.3569493	36.5	39.5
0.3662725	37.5	39.5
0.3755592	38.5	39.5
0.3848082	39.5	39.5
0.3940188	40.5	39.5
0.4031899	41.5	39.5
0.4123208	42.5	39.5
0.4214104	43.5	39.5
0.4304579	44.5	39.5
0.4394623	45.5	39.5
0.4484228	46.5	39.5
0.4573385	47.5	39.5
0.4662084	48.5	39.5
0.4750316	49.5	39.5
0.4838074	50.5	39.5
0.4925348	51.5	39.5
0.501213	52.5	39.5
0.509841	53.5	39.5
0.5184181	54.5	39.5
0.5269433	55.5	39.5
0.5354158	56.5	39.5
0.5438348	57.5	39.5
0.5521994	58.5	39.5
0.5605087	59.5	39.5
0.5687621	60.5	39.5
0.5769585	61.5	39.5
0.5850973	62.5	39.5
0.5931775	63.5	39.5
0.6011984	64.5	39.5
0.6091592	65.5	39.5
0.6170591	66.5	39.5
0.6248973	67.5	39.5
0.632673	68.5	39.5
0.6403854	69.5	39.5
0.6480339	70.5	39.5
0.6556174	71.5	39.5
0.6631355	72.5	39.5
0.6705872	73.5	39.5
0.6779718	74.5	39.5
0.6852887	75.5	39.5
0.692537	76.5	39.5
0.6997161	77.5	39.5
0.7068252	78.5	39.5
0.7138636	79.5	39.5
0.7208306	80.5	39.5
0.7277256	81.5	39.5
0.7345478	82.5	39.5
0.7412965	83.5	39.5
0.7479711	84.5	39.5
0.7545709	85.5	39.5
0.7610953	86.5	39.5
0.7675435	87.5	39.5
0.773915	88.5	39.5
0.7802091	89.5	39.5
0.7864252	90.5	39.5
0.7925626	91.5	39.5
0.7986208	92.5	39.5
0.8045991	93.5	39.5
0.8104969	94.5	39.5
0.8163137	95.5	39.5
0.8220489	96.5	39.5
0.8277019	97.5	39.5
0.8332721	98.5	39.5
0.8387589	99.5	39.5
0.004999979	0.5	38.5
0.01499944	1.5	38.5
0.0249974	2.5	38.5
0.03499286	3.5	38.5
0.04498481	4.5	38.5
0.05497228	5.5	38.5
0.06495424	6.5	38.5
0.07492971	7.5	38.5
0.08489768	8.5	38.5
0.09485717	9.5	38.5
0.1048072	10.5	38.5
0.1147467	11.5	38.5
0.1246747	12.5	38.5
0.1345903	13.5	38.5
0.1444924	14.5	38.5
0.1543801	15.5	38.5
0.1642523	16.5	38.5
0.1741081	17.5	38.5
0.1839465	18.5	38.5
0.1937665	19.5	38.5
0.2035672	20.5	38.5
0.2133474	21.5	38.5
0.2231064	22.5	38.5
0.232843	23.5	38.5
0.2425563	24.5	38.5
0.2522454	25.5	38.5
0.2619093	26.5	38.5
0.2715469	27.5	38.5
0.2811575	28.5	38.5
0.2907399	29.5	38.5
0.3002932	30.5	38.5
0.3098165	31.5	38.5
0.3193088	32.5	38.5
0.3287692	33.5	38.5
0.3381967	34.5	38.5
0.3475904	35.5	38.5
0.3569493	36.5	38.5
0.3662725	37.5	38.5
0.3755592	38.5	38.5
0.3848082	39.5	38.5
0.3940188	40.5	38.5
0.4031899	41.5	38.5
0.4123208	42.5	38.5
0.4214104	43.5	38.5
0.4304579	44.5	38.5
0.4394623	45.5	38.5
0.4484228	46.5	38.5
0.4573385	47.5	38.5
0.4662084	48.5	38.5
0.4750316	49.5	38.5
0.4838074	50.5	38.5
0.4925348	51.5	38.5
0.501213	52.5	38.5
0.509841	53.5	38.5
0.5184181	54.5	38.5
0.5269433	55.5	38.5
0.5354158	56.5	38.5
0.5438348	57.5	38.5
0.5521994	58.5	38.5
0.5605087	59.5	38.5
0.5687621	60.5	38.5
0.5769585	61.5	38.5
0.5850973	62.5	38.5
0.5931775	63.5	38.5
0.6011984	64.5	38.5
0.6091592	65.5	38.5
0.6170591	66.5	38.5
0.6248973	67.5	38.5
0.632673	68.5	38.5
0.6403854	69.5	38.5
0.6480339	70.5	38.5
0.6556174	71.5	38.5
0.6631355	72.5	38.5
0.6705872	73.5	38.5
0.6779718	74.5	38.5
0.6852887	75.5	38.5
0.692537	76.5	38.5
0.6997161	77.5	38.5
0.7068252	78.5	38.5
0.7138636	79.5	38.5
0.7208306	80.5	38.5
0.7277256	81.5	38.5
0.7345478	82.5	38.5
0.7412965	83.5	38.5
0.7479711	84.5	38.5
0.7545709	85.5	38.5
0.7610953	86.5	38.5
0.7675435	87.5	38.5
0.773915	88.5	38.5
0.7802091	89.5	38.5
0.7864252	90.5	38.5
0.7925626	91.5	38.5
0.7986208	92.5	38.5
0.8045991	93.5	38.5
0.8104969	94.5	38.5
0.8163137	95.5	38.5
0.8220489	96.5	38.5
0.8277019	97.5	38.5
0.8332721	98.5	38.5
0.8387589	99.5	38.5
0.004999979	0.5	37.5
0.01499944	1.5	37.5
0.0249974	2.5	37.5
0.03499286	3.5	37.5
0.04498481	4.5	37.5
0.05497228	5.5	37.5
0.06495424	6.5	37.5
0.07492971	7.5	37.5
0.08489768	8.5	37.5
0.09485717	9.5	37.5
0.1048072	10.5	37.5
0.1147467	11.5	37.5
0.1246747	12.5	37.5
0.1345903	13.5	37.5
0.1444924	14.5	37.5
0.1543801	15.5	37.5
0.1642523	16.5	37.5
0.1741081	17.5	37.5
0.1839465	18.5	37.5
0.1937665	19.5	37.5
0.2035672	20.5	37.5
0.2133474	21.5	37.5
0.2231064	22.5	37.5
0.232843	23.5	37.5
0.2425563	24.5	37.5
0.2522454	25.5	37.5
0.2619093	26.5	37.5
0.2715469	27.5	37.5
0.2811575	28.5	37.5
0.2907399	29.5	37.5
0.3002932	30.5	37.5
0.3098165	31.5	37.5
0.3193088	32.5	37.5
0.3287692	33.5	37.5
0.3381967	34.5	37.5
0.3475904	35.5	37.5
0.3569493	36.5	37.5
0.3662725	37.5	37.5
0.3755592	38.5	37.5
0.3848082	39.5	37.5
0.3940188	40.5	37.5
0.4031899	41.5	37.5
0.4123208	42.5	37.5
0.4214104	43.5	37.5
0.4304579	44.5	37.5
0.4394623	45.5	37.5
0.4484228	46.5	37.5
0.4573385	47.5	37.5
0.4662084	48.5	37.5
0.4750316	49.5	37.5
0.4838074	50.5	37.5
0.4925348	51.5	37.5
0.501213	52.5	37.5
0.509841	53.5	37.5
0.5184181	54.5	37.5
0.5269433	55.5	37.5
0.5354158	56.5	37.5
0.5438348	57.5	37.5
0.5521994	58.5	37.5
0.5605087	59.5	37.5
0.5687621	60.5	37.5
0.5769585	61.5	37.5
0.5850973	62.5	37.5
0.5931775	63.5	37.5
0.6011984	64.5	37.5
0.6091592	65.5	37.5
0.6170591	66.5	37.5
0.6248973	67.5	37.5
0.632673	68.5	37.5
0.6403854	69.5	37.5
0.6480339	70.5	37.5
0.6556174	71.5	37.5
0.6631355	72.5	37.5
0.6705872	73.5	37.5
0.6779718	74.5	37.5
0.6852887	75.5	37.5
0.692537	76.5	37.5
0.6997161	77.5	37.5
0.7068252	78.5	37.5
0.7138636	79.5	37.5
0.7208306	80.5	37.5
0.7277256	81.5	37.5
0.7345478	82.5	37.5
0.7412965	83.5	37.5
0.7479711	84.5	37.5
0.7545709	85.5	37.5
0.7610953	86.5	37.5
0.7675435	87.5	37.5
0.773915	88.5	37.5
0.7802091	89.5	37.5
0.7864252	90.5	37.5
0.7925626	91.5	37.5
0.7986208	92.5	37.5
0.8045991	93.5	37.5
0.8104969	94.5	37.5
0.8163137	95.5	37.5
0.8220489	96.5	37.5
0.8277019	97.5	37.5
0.8332721	98.5	37.5
0.8387589	99.5	37.5
0.004999979	0.5	36.5
0.01499944	1.5	36.5
0.0249974	2.5	36.5
0.03499286	3.5	36.5
0.04498481	4.5	36.5
0.05497228	5.5	36.5
0.06495424	6.5	36.5
0.07492971	7.5	36.5
0.08489768	8.5	36.5
0.09485717	9.5	36.5
0.1048072	10.5	36.5
0.1147467	11.5	36.5
0.1246747	12.5	36.5
0.1345903	13.5	36.5
0.1444924	14.5	36.5
0.1543801	15.5	36.5
0.1642523	16.5	36.5
0.1741081	17.5	36.5
0.1839465	18.5	36.5
0.1937665	19.5	36.5
0.2035672	20.5	36.5
0.2133474	21.5	36.5
0.2231064	22.5	36.5
0.232843	23.5	36.5
0.2425563	24.5	36.5
0.2522454	25.5	36.5
0.2619093	26.5	36.5
0.2715469	27.5	36.5
0.2811575	28.5	36.5
0.2907399	29.5	36.5
0.3002932	30.5	36.5
0.3098165	31.5	36.5
0.3193088	32.5	36.5
0.3287692	33.5	36.5
0.3381967	34.5	36.5
0.3475904	35.5	36.5
0.3569493	36.5	36.5
0.3662725	37.5	36.5
0.3755592	38.5	36.5
0.3848082	39.5	36.5
0.3940188	40.5	36.5
0.4031899	41.5	36.5
0.4123208	42.5	36.5
0.4214104	43.5	36.5
0.4304579	44.5	36.5
0.4394623	45.5	36.5
0.4484228	46.5	36.5
0.4573385	47.5	36.5
0.4662084	48.5	36.5
0.4750316	49.5	36.5
0.4838074	50.5	36.5
0.4925348	51.5	36.5
0.501213	52.5	36.5
0.509841	53.5	36.5
0.5184181	54.5	36.5
0.5269433	55.5	36.5
0.5354158	56.5	36.5
0.5438348	57.5	36.5
0.5521994	58.5	36.5
0.5605087	59.5	36.5
0.5687621	60.5	36.5
0.5769585	61.5	36.5
0.5850973	62.5	36.5
0.5931775	63.5	36.5
0.6011984	64.5	36.5
0.6091592	65.5	36.5
0.6170591	66.5	36.5
0.6248973	67.5	36.5
0.632673	68.5	36.5
0.6403854	69.5	36.5
0.6480339	70.5	36.5
0.6556174	71.5	36.5
0.6631355	72.5	36.5
0.6705872	73.5	36.5
0.6779718	74.5	36.5
0.6852887	75.5	36.5
0.692537	76.5	36.5
0.6997161	77.5	36.5
0.7068252	78.5	36.5
0.7138636	79.5	36.5
0.7208306	80.5	36.5
0.7277256	81.5	36.5
0.7345478	82.5	36.5
0.7412965	83.5	36.5
0.7479711	84.5	36.5
0.7545709	85.5	36.5
0.7610953	86.5	36.5
0.7675435	87.5	36.5
0.773915	88.5	36.5
0.7802091	89.5	36.5
0.7864252	90.5	36.5
0.7925626	91.5	36.5
0.7986208	92.5	36.5
0.8045991	93.5	36.5
0.8104969	94.5	36.5
0.8163137	95.5	36.5
0.8220489	96.5	36.5
0.8277019	97.5	36.5
0.8332721	98.5	36.5
0.8387589	99.5	36.5
0.004999979	0.5	35.5
0.01499944	1.5	35.5
0.0249974	2.5	35.5
0.03499286	3.5	35.5
0.04498481	4.5	35.5
0.05497228	5.5	35.5
0.06495424	6.5	35.5
0.07492971	7.5	35.5
0.08489768	8.5	35.5
0.09485717	9.5	35.5
0.1048072	10.5	35.5
0.1147467	11.5	35.5
0.1246747	12.5	35.5
0.1345903	13.5	35.5
0.1444924	14.5	35.5
0.1543801	15.5	35.5
0.1642523	16.5	35.5
0.1741081	17.5	35.5
0.1839465	18.5	35.5
0.1937665	19.5	35.5
0.2035672	20.5	35.5
0.2133474	21.5	35.5
0.2231064	22.5	35.5
0.232843	23.5	35.5
0.2425563	24.5	35.5
0.2522454	25.5	35.5
0.2619093	26.5	35.5
0.2715469	27.5	35.5
0.2811575	28.5	35.5
0.2907399	29.5	35.5
0.3002932	30.5	35.5
0.3098165	31.5	35.5
0.3193088	32.5	35.5
0.3287692	33.5	35.5
0.3381967	34.5	35.5
0.3475904	35.5	35.5
0.3569493	36.5	35.5
0.3662725	37.5	35.5
0.3755592	38.5	35.5
0.3848082	39.5	35.5
0.3940188	40.5	35.5
0.4031899	41.5	35.5
0.4123208	42.5	35.5
0.4214104	43.5	35.5
0.4304579	44.5	35.5
0.4394623	45.5	35.5
0.4484228	46.5	35.5
0.4573385	47.5	35.5
0.4662084	48.5	35.5
0.4750316	49.5	35.5
0.4838074	50.5	35.5
0.4925348	51.5	35.5
0.501213	52.5	35.5
0.509841	53.5	35.5
0.5184181	54.5	35.5
0.5269433	55.5	35.5
0.5354158	56.5	35.5
0.5438348	57.5	35.5
0.5521994	58.5	35.5
0.5605087	59.5	35.5
0.5687621	60.5	35.5
0.5769585	61.5	35.5
0.5850973	62.5	35.5
0.5931775	63.5	35.5
0.6011984	64.5	35.5
0.6091592	65.5	35.5
0.6170591	66.5	35.5
0.6248973	67.5	35.5
0.632673	68.5	35.5
0.6403854	69.5	35.5
0.6480339	70.5	35.5
0.6556174	71.5	35.5
0.6631355	72.5	35.5
0.6705872	73.5	35.5
0.6779718	74.5	35.5
0.6852887	75.5	35.5
0.692537	76.5	35.5
0.6997161	77.5	35.5
0.7068252	78.5	35.5
0.7138636	79.5	35.5
0.7208306	80.5	35.5
0.7277256	81.5	35.5
0.7345478	82.5	35.5
0.7412965	83.5	35.5
0.7479711	84.5	35.5
0.7545709	85.5	35.5
0.7610953	86.5	35.5
0.7675435	87.5	35.5
0.773915	88.5	35.5
0.7802091	89.5	35.5
0.7864252	90.5	35.5
0.7925626	91.5	35.5
0.7986208	92.5	35.5
0.8045991	93.5	35.5
0.8104969	94.5	35.5
0.8163137	95.5	35.5
0.8220489	96.5	35.5
0.8277019	97.5	35.5
0.8332721	98.5	35.5
0.8387589	99.5	35.5
0.004999979	0.5	34.5
0.01499944	1.5	34.5
0.0249974	2.5	34.5
0.03499286	3.5	34.5
0.04498481	4.5	34.5
0.05497228	5.5	34.5
0.06495424	6.5	34.5
0.07492971	7.5	34.5
0.08489768	8.5	34.5
0.09485717	9.5	34.5
0.1048072	10.5	34.5
0.1147467	11.5	34.5
0.1246747	12.5	34.5
0.1345903	13.5	34.5
0.1444924	14.5	34.5
0.1543801	15.5	34.5
0.1642523	16.5	34.5
0.1741081	17.5	34.5
0.1839465	18.5	34.5
0.1937665	19.5	34.5
0.2035672	20.5	34.5
0.2133474	21.5	34.5
0.2231064	22.5	34.5
0.232843	23.5	34.5
0.2425563	24.5	34.5
0.2522454	25.5	34.5
0.2619093	26.5	34.5
0.2715469	27.5	34.5
0.2811575	28.5	34.5
0.2907399	29.5	34.5
0.3002932	30.5	34.5
0.3098165	31.5	34.5
0.3193088	32.5	34.5
0.3287692	33.5	34.5
0.3381967	34.5	34.5
0.3475904	35.5	34.5
0.3569493	36.5	34.5
0.3662725	37.5	34.5
0.3755592	38.5	34.5
0.3848082	39.5	34.5
0.3940188	40.5	34.5
0.4031899	41.5	34.5
0.4123208	42.5	34.5
0.4214104	43.5	34.5
0.4304579	44.5	34.5
0.4394623	45.5	34.5
0.4484228	46.5	34.5
0.4573385	47.5	34.5
0.4662084	48.5	34.5
0.4750316	49.5	34.5
0.4838074	50.5	34.5
0.4925348	51.5	34.5
0.501213	52.5	34.5
0.509841	53.5	34.5
0.5184181	54.5	34.5
0.5269433	55.5	34.5
0.5354158	56.5	34.5
0.5438348	57.5	34.5
0.5521994	58.5	34.5
0.5605087	59.5	34.5
0.5687621	60.5	34.5
0.5769585	61.5	34.5
0.5850973	62.5	34.5
0.5931775	63.5	34.5
0.6011984	64.5	34.5
0.6091592	65.5	34.5
0.6170591	66.5	34.5
0.6248973	67.5	34.5
0.632673	68.5	34.5
0.6403854	69.5	34.5
0.6480339	70.5	34.5
0.6556174	71.5	34.5
0.6631355	72.5	34.5
0.6705872	73.5	34.5
0.6779718	74.5	34.5
0.6852887	75.5	34.5
0.692537	76.5	34.5
0.6997161	77.5	34.5
0.7068252	78.5	34.5
0.7138636	79.5	34.5
0.7208306	80.5	34.5
0.7277256	81.5	34.5
0.7345478	82.5	34.5
0.7412965	83.5	34.5
0.7479711	84.5	34.5
0.7545709	85.5	34.5
0.7610953	86.5	34.5
0.7675435	87.5	34.5
0.773915	88.5	34.5
0.7802091	89.5	34.5
0.7864252	90.5	34.5
0.7925626	91.5	34.5
0.7986208	92.5	34.5
0.8045991	93.5	34.5
0.8104969	94.5	34.5
0.8163137	95.5	34.5
0.8220489	96.5	34.5
0.8277019	97.5	34.5
0.8332721	98.5	34.5
0.8387589	99.5	34.5
0.004999979	0.5	33.5
0.01499944	1.5	33.5
0.0249974	2.5	33.5
0.03499286	3.5	33.5
0.04498481	4.5	33.5
0.05497228	5.5	33.5
0.06495424	6.5	33.5
0.07492971	7.5	33.5
0.08489768	8.5	33.5
0.09485717	9.5	33.5
0.1048072	10.5	33.5
0.1147467	11.5	33.5
0.1246747	12.5	33.5
0.1345903	13.5	33.5
0.1444924	14.5	33.5
0.1543801	15.5	33.5
0.1642523	16.5	33.5
0.1741081	17.5	33.5
0.1839465	18.5	33.5
0.1937665	19.5	33.5
0.2035672	20.5	33.5
0.2133474	21.5	33.5
0.2231064	22.5	33.5
0.232843	23.5	33.5
0.2425563	24.5	33.5
0.2522454	25.5	33.5
0.2619093	26.5	33.5
0.2715469	27.5	33.5
0.2811575	28.5	33.5
0.2907399	29.5	33.5
0.3002932	30.5	33.5
0.3098165	31.5	33.5
0.3193088	32.5	33.5
0.3287692	33.5	33.5
0.3381967	34.5	33.5
0.3475904	35.5	33.5
0.3569493	36.5	33.5
0.3662725	37.5	33.5
0.3755592	38.5	33.5
0.3848082	39.5	33.5
0.3940188	40.5	33.5
0.4031899	41.5	33.5
0.4123208	42.5	33.5
0.4214104	43.5	33.5
0.4304579	44.5	33.5
0.4394623	45.5	33.5
0.4484228	46.5	33.5
0.4573385	47.5	33.5
0.4662084	48.5	33.5
0.4750316	49.5	33.5
0.4838074	50.5	33.5
0.4925348	51.5	33.5
0.501213	52.5	33.5
0.509841	53.5	33.5
0.5184181	54.5	33.5
0.5269433	55.5	33.5
0.5354158	56.5	33.5
0.5438348	57.5	33.5
0.5521994	58.5	33.5
0.5605087	59.5	33.5
0.5687621	60.5	33.5
0.5769585	61.5	33.5
0.5850973	62.5	33.5
0.5931775	63.5	33.5
0.6011984	64.5	33.5
0.6091592	65.5	33.5
0.6170591	66.5	33.5
0.6248973	67.5	33.5
0.632673	68.5	33.5
0.6403854	69.5	33.5
0.6480339	70.5	33.5
0.6556174	71.5	33.5
0.6631355	72.5	33.5
0.6705872	73.5	33.5
0.6779718	74.5	33.5
0.6852887	75.5	33.5
0.692537	76.5	33.5
0.6997161	77.5	33.5
0.7068252	78.5	33.5
0.7138636	79.5	33.5
0.7208306	80.5	33.5
0.7277256	81.5	33.5
0.7345478	82.5	33.5
0.7412965	83.5	33.5
0.7479711	84.5	33.5
0.7545709	85.5	33.5
0.7610953	86.5	33.5
0.7675435	87.5	33.5
0.773915	88.5	33.5
0.7802091	89.5	33.5
0.7864252	90.5	33.5
0.7925626	91.5	33.5
0.7986208	92.5	33.5
0.8045991	93.5	33.5
0.8104969	94.5	33.5
0.8163137	95.5	33.5
0.8220489	96.5	33.5
0.8277019	97.5	33.5
0.8332721	98.5	33.5
0.8387589	99.5	33.5
0.004999979	0.5	32.5
0.01499944	1.5	32.5
0.0249974	2.5	32.5
0.03499286	3.5	32.5
0.04498481	4.5	32.5
0.05497228	5.5	32.5
0.06495424	6.5	32.5
0.07492971	7.5	32.5
0.08489768	8.5	32.5
0.09485717	9.5	32.5
0.1048072	10.5	32.5
0.1147467	11.5	32.5
0.1246747	12.5	32.5
0.1345903	13.5	32.5
0.1444924	14.5	32.5
0.1543801	15.5	32.5
0.1642523	16.5	32.5
0.1741081	17.5	32.5
0.1839465	18.5	32.5
0.1937665	19.5	32.5
0.2035672	20.5	32.5
0.2133474	21.5	32.5
0.2231064	22.5	32.5
0.232843	23.5	32.5
0.2425563	24.5	32.5
0.2522454	25.5	32.5
0.2619093	26.5	32.5
0.2715469	27.5	32.5
0.2811575	28.5	32.5
0.2907399	29.5	32.5
0.3002932	30.5	32.5
0.3098165	31.5	32.5
0.3193088	32.5	32.5
0.3287692	33.5	32.5
0.3381967	34.5	32.5
0.3475904	35.5	32.5
0.3569493	36.5	32.5
0.3662725	37.5	32.5
0.3755592	38.5	32.5
0.3848082	39.5	32.5
0.3940188	40.5	32.5
0.4031899	41.5	32.5
0.4123208	42.5	32.5
0.4214104	43.5	32.5
0.4304579	44.5	32.5
0.4394623	45.5	32.5
0.4484228	46.5	32.5
0.4573385	47.5	32.5
0.4662084	48.5	32.5
0.4750316	49.5	32.5
0.4838074	50.5	32.5
0.4925348	51.5	32.5
0.501213	52.5	32.5
0.509841	53.5	32.5
0.5184181	54.5	32.5
0.5269433	55.5	32.5
0.5354158	56.5	32.5
0.5438348	57.5	32.5
0.5521994	58.5	32.5
0.5605087	59.5	32.5
0.5687621	60.5	32.5
0.5769585	61.5	32.5
0.5850973	62.5	32.5
0.5931775	63.5	32.5
0.6011984	64.5	32.5
0.6091592	65.5	32.5
0.6170591	66.5	32.5
0.6248973	67.5	32.5
0.632673	68.5	32.5
0.6403854	69.5	32.5
0.6480339	70.5	32.5
0.6556174	71.5	32.5
0.6631355	72.5	32.5
0.6705872	73.5	32.5
0.6779718	74.5	32.5
0.6852887	75.5	32.5
0.692537	76.5	32.5
0.6997161	77.5	32.5
0.7068252	78.5	32.5
0.7138636	79.5	32.5
0.7208306	80.5	32.5
0.7277256	81.5	32.5
0.7345478	82.5	32.5
0.7412965	83.5	32.5
0.7479711	84.5	32.5
0.7545709	85.5	32.5
0.7610953	86.5	32.5
0.7675435	87.5	32.5
0.773915	88.5	32.5
0.7802091	89.5	32.5
0.7864252	90.5	32.5
0.7925626	91.5	32.5
0.7986208	92.5	32.5
0.8045991	93.5	32.5
0.8104969	94.5	32.5
0.8163137	95.5	32.5
0.8220489	96.5	32.5
0.8277019	97.5	32.5
0.8332721	98.5	32.5
0.8387589	99.5	32.5
0.004999979	0.5	31.5
0.01499944	1.5	31.5
0.0249974	2.5	31.5
0.03499286	3.5	31.5
0.04498481	4.5	31.5
0.05497228	5.5	31.5
0.06495424	6.5	31.5
0.07492971	7.5	31.5
0.08489768	8.5	31.5
0.09485717	9.5	31.5
0.1048072	10.5	31.5
0.1147467	11.5	31.5
0.1246747	12.5	31.5
0.1345903	13.5	31.5
0.1444924	14.5	31.5
0.1543801	15.5	31.5
0.1642523	16.5	31.5
0.1741081	17.5	31.5
0.1839465	18.5	31.5
0.1937665	19.5	31.5
0.2035672	20.5	31.5
0.2133474	21.5	31.5
0.2231064	22.5	31.5
0.232843	23.5	31.5
0.2425563	24.5	31.5
0.2522454	25.5	31.5
0.2619093	26.5	31.5
0.2715469	27.5	31.5
0.2811575	28.5	31.5
0.2907399	29.5	31.5
0.3002932	30.5	31.5
0.3098165	31.5	31.5
0.3193088	32.5	31.5
0.3287692	33.5	31.5
0.3381967	34.5	31.5
0.3475904	35.5	31.5
0.3569493	36.5	31.5
0.3662725	37.5	31.5
0.3755592	38.5	31.5
0.3848082	39.5	31.5
0.3940188	40.5	31.5
0.4031899	41.5	31.5
0.4123208	42.5	31.5
0.4214104	43.5	31.5
0.4304579	44.5	31.5
0.4394623	45.5	31.5
0.4484228	46.5	31.5
0.4573385	47.5	31.5
0.4662084	48.5	31.5
0.4750316	49.5	31.5
0.4838074	50.5	31.5
0.4925348	51.5	31.5
0.501213	52.5	31.5
0.509841	53.5	31.5
0.5184181	54.5	31.5
0.5269433	55.5	31.5
0.5354158	56.5	31.5
0.5438348	57.5	31.5
0.5521994	58.5	31.5
0.5605087	59.5	31.5
0.5687621	60.5	31.5
0.5769585	61.5	31.5
0.5850973	62.5	31.5
0.5931775	63.5	31.5
0.6011984	64.5	31.5
0.6091592	65.5	31.5
0.6170591	66.5	31.5
0.6248973	67.5	31.5
0.632673	68.5	31.5
0.6403854	69.5	31.5
0.6480339	70.5	31.5
0.6556174	71.5	31.5
0.6631355	72.5	31.5
0.6705872	73.5	31.5
0.6779718	74.5	31.5
0.6852887	75.5	31.5
0.692537	76.5	31.5
0.6997161	77.5	31.5
0.7068252	78.5	31.5
0.7138636	79.5	31.5
0.7208306	80.5	31.5
0.7277256	81.5	31.5
0.7345478	82.5	31.5
0.7412965	83.5	31.5
0.7479711	84.5	31.5
0.7545709	85.5	31.5
0.7610953	86.5	31.5
0.7675435	87.5	31.5
0.773915	88.5	31.5
0.7802091	89.5	31.5
0.7864252	90.5	31.5
0.7925626	91.5	31.5
0.7986208	92.5	31.5
0.8045991	93.5	31.5
0.8104969	94.5	31.5
0.8163137	95.5	31.5
0.8220489	96.5	31.5
0.8277019	97.5	31.5
0.8332721	98.5	31.5
0.8387589	99.5	31.5
0.004999979	0.5	30.5
0.01499944	1.5	30.5
0.0249974	2.5	30.5
0.03499286	3.5	30.5
0.04498481	4.5	30.5
0.05497228	5.5	30.5
0.06495424	6.5	30.5
0.07492971	7.5	30.5
0.08489768	8.5	30.5
0.09485717	9.5	30.5
0.1048072	10.5	30.5
0.1147467	11.5	30.5
0.1246747	12.5	30.5
0.1345903	13.5	30.5
0.1444924	14.5	30.5
0.1543801	15.5	30.5
0.1642523	16.5	30.5
0.1741081	17.5	30.5
0.1839465	18.5	30.5
0.1937665	19.5	30.5
0.2035672	20.5	30.5
0.2133474	21.5	30.5
0.2231064	22.5	30.5
0.232843	23.5	30.5
0.2425563	24.5	30.5
0.2522454	25.5	30.5
0.2619093	26.5	30.5
0.2715469	27.5	30.5
0.2811575	28.5	30.5
0.2907399	29.5	30.5
0.3002932	30.5	30.5
0.3098165	31.5	30.5
0.3193088	32.5	30.5
0.3287692	33.5	30.5
0.3381967	34.5	30.5
0.3475904	35.5	30.5
0.3569493	36.5	30.5
0.3662725	37.5	30.5
0.3755592	38.5	30.5
0.3848082	39.5	30.5
0.3940188	40.5	30.5
0.4031899	41.5	30.5
0.4123208	42.5	30.5
0.4214104	43.5	30.5
0.4304579	44.5	30.5
0.4394623	45.5	30.5
0.4484228	46.5	30.5
0.4573385	47.5	30.5
0.4662084	48.5	30.5
0.4750316	49.5	30.5
0.4838074	50.5	30.5
0.4925348	51.5	30.5
0.501213	52.5	30.5
0.509841	53.5	30.5
0.5184181	54.5	30.5
0.5269433	55.5	30.5
0.5354158	56.5	30.5
0.5438348	57.5	30.5
0.5521994	58.5	30.5
0.5605087	59.5	30.5
0.5687621	60.5	30.5
0.5769585	61.5	30.5
0.5850973	62.5	30.5
0.5931775	63.5	30.5
0.6011984	64.5	30.5
0.6091592	65.5	30.5
0.6170591	66.5	30.5
0.6248973	67.5	30.5
0.632673	68.5	30.5
0.6403854	69.5	30.5
0.6480339	70.5	30.5
0.6556174	71.5	30.5
0.6631355	72.5	30.5
0.6705872	73.5	30.5
0.6779718	74.5	30.5
0.6852887	75.5	30.5
0.692537	76.5	30.5
0.6997161	77.5	30.5
0.7068252	78.5	30.5
0.7138636	79.5	30.5
0.7208306	80.5	30.5
0.7277256	81.5	30.5
0.7345478	82.5	30.5
0.7412965	83.5	30.5
0.7479711	84.5	30.5
0.7545709	85.5	30.5
0.7610953	86.5	30.5
0.7675435	87.5	30.5
0.773915	88.5	30.5
0.7802091	89.5	30.5
0.7864252	90.5	30.5
0.7925626	91.5	30.5
0.7986208	92.5	30.5
0.8045991	93.5	30.5
0.8104969	94.5	30.5
0.8163137	95.5	30.5
0.8220489	96.5	30.5
